(0.74037499514929717,-0.95607520756992093)
(0.82475242801607385,-0.81673236141220551)
(0.75580549627370863,-0.68655763281862869)
(0.75307759459855561,-0.69043729381001817)
(0.97830092585929929,-0.53162035945528430)
(1.1375649559689531,-0.16174856606893626)
(1.0237583267655443,7.48109525889767008E-002)
(0.97866846771212579,0.11242929001139113)
(1.1690882004492846,0.13927066873211141)
(1.1542221369851302,0.25673332767685225)
(0.79985215710614899,0.52386826221721616)
(0.68369464536348523,0.80450268673345926)
(1.0028298959552455,0.80111903538538964)
(1.1316086117929915,0.55545347494387021)
(0.80763828208803634,0.35516607167974179)
(0.58688089643417340,0.27253018168887061)
(0.70261309682375617,0.30178641383764038)
(0.75429010285808551,0.46025481303405430)
(0.68044220469279304,0.57177259697058203)
(0.77964280101037120,0.51737725523916045)
(0.96746029350244500,0.46015431727107592)
(0.98987474403173237,0.45150426589185355)
(0.90933631190628406,0.38419216984305005)
(0.88787343979826905,0.36859980377554191)
(0.94700800947082131,0.50132985461194235)
(1.0036648682430465,0.58145061381584817)
(0.97390750362438050,0.50767022679420881)
(0.91062045416259241,0.39054043811245431)
(0.86968803300245767,0.21738568570788130)
(0.78038474130138813,2.48075390401569784E-003)
(0.71493476231044295,-2.06433869776614376E-002)
(0.80812050604033947,0.28098521138069199)
(0.86995760869983818,0.73763824768869890)
(0.72100580309691886,0.98473577838524418)
(0.60555152567446591,0.83091604862100543)
(0.75302211879337211,0.66096700553889443)
(0.96753449817445436,0.83257573784619909)
(0.90805228298465623,0.93510979592153010)
(0.54590619644330318,0.72919702365284167)
(0.22010334778261739,0.76194383760130202)
(0.15823827573932508,1.0771303662850589)
(0.23638834087515748,1.0707361733029597)
(0.36474113728544277,0.84586064686453888)
(0.50661635211656197,0.84956887747544907)
(0.45836241930923416,0.90747726033896914)
(0.26731754785101114,0.85340281242787819)
(0.25252255243572297,0.85874751359157964)
(0.36970950497241162,0.90615153582381436)
(0.41753236593601994,0.93638502178898453)
(0.43979707680950259,1.0078270463984895)
(0.34165710600661359,1.0575728174617640)
(1.69196730039569143E-002,1.0437469415287177)
(-0.24382195110985050,0.99306044097765911)
(-0.28980088012937505,0.90575628467517222)
(-0.33318623153280347,0.86818649370311451)
(-0.43247248696384177,0.77457833757410932)
(-0.58189281491130129,0.36399507790259567)
(-0.83922441762292577,-7.65533665203785019E-002)
(-1.0215186983411160,-0.15087265697800956)
(-1.0062781615385474,-0.18262043908030423)
(-0.94782447517208390,-0.43197194149602092)
(-0.80641488911128345,-0.56959224439814449)
(-0.55439941678178872,-0.49796896774683913)
(-0.56846370926178935,-0.41429930780676327)
(-0.92397667514325166,-0.31485185136548588)
(-1.1277159414107083,-0.20803350470009829)
(-1.0219308269487457,-0.14784402215706119)
(-0.93692782439422362,-5.06330246740450407E-002)
(-0.95045063195964963,7.86230970864223444E-002)
(-0.87963972954709724,0.12590178033288579)
(-0.77519354276300256,2.39777393410572359E-002)
(-0.81620231522605302,-0.19984539435719606)
(-0.94659753318424400,-0.31222512627913646)
(-0.98650359301142010,-0.22547848990463182)
(-0.92426855453949008,-0.24519621330426747)
(-0.86368003703948948,-0.37574535829087274)
(-0.83220414739060966,-0.34307392626378158)
(-0.75930194535032569,-0.40340922529805701)
(-0.56644053493646873,-0.76844804924183796)
(-0.32074747877227028,-1.0041132427286130)
(-0.20066438458038161,-0.95079309081833208)
(-0.15247651108871985,-0.85698202632392528)
(6.95910402769900349E-002,-0.68198301607676892)
(0.39939323569526852,-0.52704345987943302)
(0.49933409969073972,-0.71773363138249746)
(0.26297878676498110,-1.0014007029726175)
(-0.11318673228999998,-0.99401072579865446)
(-0.35899994958457226,-0.92783861549137692)
(-0.36128164989836797,-1.0286169907507490)
(-0.31831509468426883,-1.1204345699990110)
(-0.40488681576643998,-1.1066015641779163)
(-0.43639016994491475,-1.0669879972297704)
(-0.31064251734650838,-1.0554876134966658)
(-0.28387952405717065,-1.0684357242929403)
(-0.40618647803863434,-1.0564161459698065)
(-0.39667479665570449,-1.0239090725451878)
(-0.30852508506001386,-0.98713134763147758)
(-0.50803389702344037,-0.86452416108100982)
(-0.88716022124989258,-0.71408057866887975)
(-0.97474266747732741,-0.67839676368662760)
(-0.84249564331471860,-0.53579934847771438)
(-0.90569386716563804,-4.41681874515412742E-002)
(-1.0256185717899982,0.48395138585842351)
(-0.87539125255549033,0.73662045416160438)
(-0.60329341449079266,0.90274681761052622)
(-0.29244126152167427,1.0502670711974944)
(0.21949763550317775,0.93330136636153471)
(0.72532694846330492,0.66014186584540513)
(0.94921667203805149,0.52329333597458372)
(0.99791271658082614,0.31130377990956470)
(0.91890456735730974,-0.21922242216985455)
(0.70332867913291885,-0.71627077349598411)
(0.50798083733532473,-0.87598674514326225)
(0.24342542029293085,-0.91793176373388996)
(-0.21665426597363197,-0.99878677510926073)
(-0.60153874096415172,-0.95946197454597615)
(-0.80901440561309079,-0.65670202666521971)
(-0.96423548625028443,-0.12066376516207261)
(-0.89326746605731178,0.37668419099710837)
(-0.58259286618531303,0.58934014211389618)
(-0.29075325928935075,0.68219954530950189)
(0.10434463854726450,0.73943250549121642)
(0.64171390774824377,0.48566199422251355)
(0.91179174558472076,5.04453748793364243E-002)
(0.87234550301772940,-0.21346685148292205)
(0.71272936335010151,-0.53299096665288237)
(0.29050793748642167,-0.96992482045205541)
(-0.23446497439828098,-1.0116325817287446)
(-0.42702155956761045,-0.76322806913705465)
(-0.39538875743092827,-0.78069661780258448)
(-0.39898442296083791,-0.84564615120288744)
(-0.42617928964959206,-0.59353676359712637)
(-0.59032898002566314,-0.30814470138609618)
(-0.86811411442969277,-9.32796610218848132E-002)
(-0.90147164421985326,0.29817643098066521)
(-0.65147525615132507,0.67744092874854944)
(-0.35958441953822939,0.72971291235116209)
(-3.05048137603298741E-002,0.64977333721304809)
(0.36025039822033711,0.66926802348506653)
(0.70967281105718449,0.61711550094199685)
(0.95402168439724166,0.35385235654242914)
(1.0062378874817781,-2.58115746769344012E-003)
(0.83740030960025713,-0.42072029195724792)
(0.55615060413968909,-0.88634079718068959)
(0.16941140398946708,-1.1240747210572462)
(-0.30456245271106758,-1.0440267542595447)
(-0.62381416138144419,-0.95294190492731312)
(-0.70786542397177488,-0.81863621333634695)
(-0.78962808948376684,-0.27268134557026424)
(-0.87643258337553553,0.48891023474585649)
(-0.60939598099045567,0.90174039395754868)
(7.97308014113635166E-002,0.90792934556784666)
(0.66129895951862161,0.84777517320792850)
(0.77335007531590139,0.86103196925815517)
(0.76969316108805130,0.70421482126380552)
(0.91490790649576859,0.10669664398149750)
(0.84512045695144766,-0.66710981084072629)
(0.42634853207507628,-1.0935519285569357)
(5.41549094565464961E-002,-1.1505083884114005)
(-0.18553432987705787,-1.0552567808065789)
(-0.52745079343362544,-0.78922543005536849)
(-0.86399843531705289,-0.41535535167349491)
(-0.91218740547878485,-3.92666493523898263E-002)
(-0.65532441063987612,0.44047351130715040)
(-0.26341180107348994,0.93334101693415139)
(0.10411686748300836,1.1738961965659500)
(0.39617007127657700,1.1563474697329021)
(0.65427877709200211,0.93342501761101559)
(0.86237111204595784,0.53417820239948477)
(0.92151435016602323,0.13538695311199378)
(0.80729083715831229,-0.26583140332030392)
(0.66421764510654258,-0.75578987769201111)
(0.56437377897214702,-1.0615774065215593)
(0.22854744400714422,-1.0288857722408233)
(-0.45301040838674622,-0.89385744551093227)
(-0.92238154363766400,-0.67636371163451403)
(-0.89460167363822785,-0.27643704611877096)
(-0.87051695595366785,0.11389330972300032)
(-0.86592610686842630,0.43260529933215641)
(-0.35894114177977732,0.82797351797316432)
(0.27824652317565568,1.1509314196411484)
(0.44227850680820419,1.1500853468178613)
(0.56911554674464637,0.92230133993191754)
(0.95111262889266113,0.70117776947564736)
(1.1147830454395473,0.54405376717006104)
(1.1374899842076669,0.37822842328045303)
(1.3285891331487729,0.10915604111447780)
(1.1738425521507376,-0.30499971252080527)
(0.54032279057740662,-0.71376518277964929)
(0.27577144172398965,-0.87757923276156768)
(0.51685238307279024,-0.88889084423869602)
(0.48231599701396510,-1.0094589069407123)
(2.16389064319517654E-002,-1.0403749824990276)
(-0.45327107194962574,-0.73419264515713478)
(-0.84708458405180498,-0.44976299608332948)
(-1.0849109752435677,-0.43030929504581694)
(-1.0318886125410378,-0.42466079924920819)
(-0.94999622014380858,-0.44124707881819025)
(-1.0394450123868593,-0.52640395238904425)
(-1.0289706550052919,-0.37021283593828447)
(-0.84688661488051764,-0.10168669388525930)
(-0.81134138984672144,-7.80994701162197602E-002)
(-0.96969486318828102,-4.32388830466750862E-002)
(-1.0657349050348481,6.65140730957186344E-002)
(-1.0158223641240351,-0.12850833339515788)
(-0.96729916737403021,-0.35771826489831104)
(-1.0666067669650816,-0.27222256465895039)
(-1.2341487732122722,-0.28458114719557870)
(-1.2599147248860572,-0.42665725630646334)
(-1.1826841959558569,-0.18722251731394512)
(-1.1327160016974136,0.22589231323587122)
(-1.0111179424996906,0.31051095441156329)
(-0.88608390605203369,0.21320934147515136)
(-1.0030219858159712,0.17169316870843532)
(-1.1623515486973592,0.13411186321380686)
(-1.1105032736450697,0.13759000151415207)
(-1.1024994721685986,0.25414540432949384)
(-1.2120746519852001,0.36997491491672890)
(-1.1573229764657140,0.32516855731026106)
(-0.97451136330910149,0.15053425204524229)
(-0.65148530519689651,4.62084703865022206E-002)
(8.77905864065654518E-002,4.23639474957965279E-002)
(0.84903431687486464,2.41484147282262640E-002)
(0.95484193244085369,0.11060778317723641)
(0.72255998648272635,0.38503881251754052)
(0.72393157968631594,0.60530708545302703)
(0.68488296850087904,0.72487234930721289)
(0.36235688557381462,0.93088833261658277)
(0.14323875889607707,1.0851523748850045)
(0.16476436293921592,1.0239600053629831)
(0.13105982768126734,0.98979612071200651)
(-1.09615577754568760E-002,1.1210972124148981)
(-0.11498666790468490,1.1834989781440022)
(-0.16416459139606088,1.0842779496387456)
(-0.15046738792524744,1.0189450075561723)
(-0.11966406821735903,1.0281800142212190)
(-0.26807256839313726,0.94123748379091876)
(-0.57370139525369046,0.77933144788635411)
(-0.77002463121153109,0.63821037015403581)
(-0.87082605044448991,0.35088498166329263)
(-1.0496127262889792,-1.40973120432371646E-002)
(-1.1840356720416527,-1.19246327021712006E-002)
(-1.1951624380606003,0.18497195241336534)
(-1.2412743361065044,-3.02097515806990513E-002)
(-1.2091284142008851,-0.45889848736841921)
(-0.91612934949490299,-0.64225317614190414)
