(0.55326582374086675,0.96379584405961283)
(0.78212240957993462,0.81844104804467510)
(0.44359510968352905,0.93327523023669390)
(0.15494619987682501,1.1730091784345040)
(7.63325285819698163E-002,1.1783861595949385)
(-0.11548267947383983,1.0086973712965148)
(-0.40855941291546266,0.97918319333874604)
(-0.55312888274005889,1.0424739700570811)
(-0.39583860763102768,0.99851492690740329)
(-0.10737147781563433,0.93438434298993833)
(-5.42561560291143219E-002,0.94153779604207100)
(-7.99626600940417931E-002,0.93875155785542119)
(0.18344515564771996,0.96205798359309591)
(0.46572413909446930,1.0462684907626736)
(0.61652877635037806,0.98476720992845046)
(0.98574455012846440,0.66432641016362359)
(1.3117121943719923,0.25414699557925646)
(1.1659631880132046,-9.59892346132420471E-002)
(0.99057121022092531,-0.33187977547695408)
(1.0196976545380887,-0.44938760936550715)
(0.83552442701549756,-0.61035234646647418)
(0.53129206402416140,-0.90333447625874874)
(0.37751839985546398,-1.0819138155645796)
(0.12741620014046051,-0.99309399079877203)
(-0.16841331505474832,-0.86681103250679681)
(-0.20442157261002969,-0.86716970519712522)
(-0.21407944480931956,-0.91675926954988407)
(-0.35008830313015232,-1.0095817326646186)
(-0.31547892187368043,-1.1011206887362102)
(-0.22228798043130593,-0.89626574900956357)
(-0.48859672383972275,-0.31820219137982264)
(-0.95745549463383028,0.17234541952501595)
(-1.1210812730469755,0.24575545590366266)
(-0.92933844313196767,0.20807568586060118)
(-0.81444475275169737,0.36100849233729859)
(-0.96851608176760240,0.49752181647997917)
(-1.0225036016902549,0.46521188528409307)
(-0.75948362617668774,0.48149614914783945)
(-0.52464047984976581,0.61551023832363061)
(-0.45918988862764920,0.68252261854001661)
(-0.24267542842349110,0.65158591396090859)
(0.13126722589242157,0.60329303869951101)
(0.38732773119428626,0.49283708285160066)
(0.61773426353487637,0.24927233904854984)
(0.90677652381999718,-7.87233285532510374E-002)
(0.92245135090024577,-0.36297549232573945)
(0.61369496994003203,-0.57323210959373061)
(0.33836094890976398,-0.77901259420156777)
(1.78762118547383109E-002,-0.86499907652959540)
(-0.57207884229453532,-0.69990367737914427)
(-0.95975023478871424,-0.52472800305122669)
(-0.79695526303702968,-0.40268940975809298)
(-0.61670664573088496,8.83750822299873562E-002)
(-0.64854661485528919,0.82093898928202935)
(-0.34895757793103299,1.0826513163386799)
(0.28927688002780055,0.92512104746077473)
