(-0.77769615452944196,0.19354492676732332)
(-0.82052267080144248,0.26040383064569911)
(-0.90492968295091758,0.42819404011732320)
(-0.97945453167404228,0.51203036284679726)
(-0.86479480027977396,0.62166666932150472)
(-0.61396490239230417,0.89315697098504887)
(-0.39819218889138974,0.91946738315962739)
(-0.18802576847512165,0.63605010173187260)
(-1.24167067444016510E-002,0.65493839257891495)
(6.99345073047863419E-003,0.92893044332727015)
(-5.17895109944000454E-002,0.90946055769561651)
(-0.11320546790166239,0.78183037252853238)
(-0.27169879990690227,0.82199582233735558)
(-0.51450075871795731,0.71063550513429230)
(-0.69244441553691971,0.35483591720745805)
(-0.75772394809850507,3.15538612595501755E-002)
(-0.78195880434124643,-0.13034542310464725)
(-0.77734740912308875,-6.37960226613429326E-002)
(-0.68010433878441701,0.13948176825716019)
(-0.61210069690291302,0.15274589746945755)
(-0.76557760079316894,-4.47898766705011608E-002)
(-0.94191646133304352,-0.14691677264911610)
(-0.93555217097320753,-2.64029559911671541E-002)
(-1.0286997707207508,0.19147013144283609)
(-1.2477700692557359,0.22345465271984088)
(-1.1546388215008057,-0.10815444163507459)
(-0.87277341825760757,-0.51320903875807733)
(-0.83736531495689648,-0.66213958326892852)
(-0.80888245008366977,-0.70222704981746520)
(-0.51229681222594448,-0.82491587961646085)
(-0.23798070361286439,-0.96775508048643322)
(-8.40609962001140909E-002,-1.0902148235247004)
(0.13057502080942085,-1.1287527235317172)
(0.27798751269216004,-0.98411335189658422)
(0.19899202311695646,-0.80292878151216995)
(5.13138030523618283E-002,-0.77894930604860768)
(5.20487317307770647E-002,-0.84260702690558353)
(0.29195092134952499,-0.88993358476450513)
(0.63099578625355901,-0.94482696662506060)
(0.78254437551955713,-1.0105959419601986)
(0.78125423177076758,-0.99705082694925096)
(0.91612251568265868,-0.74276310235827858)
(1.1125442607903042,-0.25338023293895817)
(1.0789853364980033,8.08261302150188321E-002)
(0.92668748305974968,-1.53931650358545835E-002)
(0.95260725002170477,-0.20203906875451322)
(1.0744285704085763,-0.10310018524848974)
(1.0214547031441124,0.13107708773671756)
(0.79823415859457891,0.32060600500389508)
(0.63301904919699814,0.59518492290823344)
(0.67524063157103353,0.94996452116664387)
(0.77731510716000229,1.1428469049717989)
(0.59596596435443727,1.1099286563311221)
(0.20237761743054902,1.0419916584823810)
(0.12001673984103103,1.0895390294721556)
(0.30773519181409204,1.1639584579185700)
(0.19884037966100457,1.0969693867190482)
(-6.03899303963623957E-002,0.98704184772714698)
(-1.30325224530200914E-002,1.0305123693527145)
(4.28643168652478868E-003,1.0659280765283565)
(-0.23294368981551755,0.90504593194538940)
