(0.83300995033196623,-0.44223279033957880)
(0.69615101587932648,-0.43257526014371012)
(0.60915677924094602,-0.64971332093664036)
(0.39393201807213307,-0.83254192186005727)
(-2.10547065029459413E-002,-0.86722657409496917)
(-0.50793960315570130,-0.78095017348488427)
(-0.94933987426671940,-0.55470864215226112)
(-1.1803356212092162,-0.25451076548150586)
(-1.0214112748689173,-1.10031792224661862E-002)
(-0.72968222567591878,0.12303099170700274)
(-0.76537437057966251,0.24868260480871879)
(-0.93525926211268151,0.54215921962321068)
(-0.69635269638052455,0.82279737828441590)
(-0.17580767184269758,0.73705282879210210)
(0.12604787054253130,0.58976799708639260)
(0.26150132191262421,0.77685117406364324)
(0.57106662347076020,0.73885754654377978)
(0.91768432646850195,1.14829727901173406E-002)
(0.84087018120432511,-0.73511743234877924)
(0.26338953596536729,-0.89371140066895605)
(-0.37529401283458041,-0.72709721907179659)
(-0.73574533565501521,-0.54505899845624772)
(-0.92889591706608254,-0.33659752179536795)
(-1.0471070075654396,-0.10050257802502521)
(-0.95956168284140786,0.12208521004718526)
(-0.75766701287346516,0.33876736922879447)
(-0.60723929885809957,0.60695686314450614)
(-0.30522705446413295,0.88484979764353588)
(0.22135070660072920,0.91850748145632111)
(0.59222634314994660,0.64734331725156635)
(0.68255031583130776,0.41447018598599067)
(0.78488354730063725,0.35934883253215388)
(0.99587078374464544,0.21364091263849305)
(1.1590992398447910,-8.58728894798571618E-002)
(1.1387182874948263,-0.29597645202764411)
(0.92871068796542666,-0.40662448219863573)
(0.69454690685449350,-0.63930374436648996)
(0.44415605079832976,-0.89711390068534580)
(6.85447734745309178E-003,-0.86941326004808828)
(-0.33276398244931610,-0.73246604188078124)
(-0.21206109333258871,-0.86508400156059828)
(-2.87008619973332380E-002,-0.97507322888714487)
(-0.13080949396070735,-0.66860685461288749)
(-0.16188495116283458,-0.35889428861498429)
(-7.84974278679964610E-003,-0.47556244506407852)
(0.10332619130682930,-0.74317466051545811)
(0.22290856556941524,-0.85323036318680168)
(0.20587937173108389,-0.77492637119493868)
(-0.18342864420492574,-0.54913526494485543)
(-0.53958978422296855,-0.40818641995733207)
(-0.63250132666241232,-0.44641617842475911)
(-0.84233734167803709,-0.33711279299033348)
(-1.0051955460793065,8.95201792752925440E-003)
(-0.71856434995161622,0.28948892129196729)
(-0.45262807617646894,0.44653519520311902)
(-0.58403707357631074,0.62889572166338747)
(-0.58112946684977418,0.86282344198720429)
(-0.14215548387310012,1.0848139873574834)
(0.35212158720044445,1.0842976319332616)
(0.67102563976387075,0.71836278080137939)
(0.90184788977277996,0.27694939198684621)
